symbol	target_address	status	extent_hex	region	sha256	function_address	function_extent_hex	access_address	access_opcode	base_register	trace_addresses	instruction_window_sha256	callee_address	callee_sha256	matching_evidence	matching_evidence_sha256	requesters	proof_kind	function_sha256	analysis_sha256	claim
DAT_001d3486	0x001d3486	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001eba80	0x001eba80	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00104f18	0x798	0x00104f90	sw	2	0x00104f70	f649a866536cbaee64bed66e1d681891cbaa932b8f7f59ff98d9ef9c9d116967			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebae0	0x001ebae0	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00104f18	0x798	0x00105414	sw	2	0x00105410	f89dda54dd30c9cafb9376437c281fbfbc3cbcb6ff71461efc680c5ae5318c60			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebae4	0x001ebae4	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00104f18	0x798	0x00105434	sw	2	0x00105430	032fbe6c7fdee22e10e6b398be46f75572026e7976e6adf993aa109c8433b161			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebaec	0x001ebaec	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00100e78	0x99c	0x0010105c	lw	2	0x00101054	b62f705f99416b06d97fbf29dad2f066d738d330dbcce20e7e7f92a2c9a9bd9a			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	c0fc5e6517e952e296e6e98b6121abeb8584e1177fc09a70ece903568fe1e8a7	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd40	0x001ebd40	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x00103434	lbu	2	0x00103430	86812cda711fc3aabc2d9372be80688898d0361dac1d0348344d6f9208786b11			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd41	0x001ebd41	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x00103538	lbu	2	0x00103534	9ba5449525ed9e222c206056c88af2c429df7cd5ba6d52850a0bff2aa72e2ab3			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd42	0x001ebd42	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x001035c4	lb	2	0x001035bc	8a218f6c3ded768b1f56c9080c756ceb55b676b9223c365f29fa98f9d104e9fb			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd43	0x001ebd43	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x00103694	lbu	2	0x0010368c	47cc3177f3bbb1bd0f365aec6ade4f124ea8afa3df0057fd6eb08f127e45f377			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd44	0x001ebd44	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x00103870	lbu	2	0x0010386c	bc558e042ed5353cf96e364cf7e4e0daa97c0e49ae449bdcefa4c4645d4493d6			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd45	0x001ebd45	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x001036e0	lbu	2	0x001036dc	e3dae50ca8bb24a52b9a0151f3c89783e11230ba26a6b8b4b60469fb27127c6a			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd46	0x001ebd46	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00103314	0x820	0x0010376c	lb	2	0x00103764	6f7ea69cf3dadb7f564598b2db3403825f141e108b3fc3e36e1a219fc60a8dc8			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d68af2ecf48ca6e416685f007b1b385fb1e795a28acc2b79907cec25799ebeaa	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd48	0x001ebd48	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00101ef0	0xad4	0x00101f58	lw	3	0x00101f3c;0x00101f40	469172e4d49d0d291de8e2e62e16579390084ae9d729f77db9dd1c2df49612b3			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b05b72b769459f9b5148b7776084b3205c4f2c47ed1acc0164a53735e903ecc2	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd4c	0x001ebd4c	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00101ef0	0xad4	0x00101f54	lw	3	0x00101f3c;0x00101f40	44b61f1391985964e66004d8e74325ccb3c08cd47b2f49a835b326de2a7430d3			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b05b72b769459f9b5148b7776084b3205c4f2c47ed1acc0164a53735e903ecc2	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd50	0x001ebd50	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x001008dc	0x59c	0x00100e44	sw	2	0x00100e34;0x00100e38	08860e7e900879fd8d01c04487f2ad6daa862481361143d11b75df4562839e2e			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	6df0b48d299c65f3b929994c4bac8aa18627bd6947ac60bd8a8a6220d3cc08eb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd54	0x001ebd54	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x001008dc	0x59c	0x00100e3c	sw	2	0x00100e34;0x00100e38	922926d3a7af03faa88b7c88d1531f776c21b5e7ceed4eb03a9645f5a55e3714			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	6df0b48d299c65f3b929994c4bac8aa18627bd6947ac60bd8a8a6220d3cc08eb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd58	0x001ebd58	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00106054	0x88	0x001060c8	sw	3	0x0010609c;0x001060a4	5d754c64b95ac2f44226de3823ae2db354445b7770ec737d62b0174946d87ad0			analysis/matching/hunt1041-v48-validated-25.tsv	ba414b327687e47cd31fb81a698f4b8bacfc290633af8809980820342985c54a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d5ae1c5af5bc90a92c4a9e73b3209e654387beda7ec97769393caffaef245f23	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebd5c	0x001ebd5c	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00106054	0x88	0x001060ac	sw	3	0x0010609c;0x001060a4	07c88e23c8908f795e7d7a9737dc7a9a4be628f8b29c3e56c3f14936d9521f88			analysis/matching/hunt1041-v48-validated-25.tsv	ba414b327687e47cd31fb81a698f4b8bacfc290633af8809980820342985c54a	ps2/progress28_structural_lift_recovered.o	block-local-constant	d5ae1c5af5bc90a92c4a9e73b3209e654387beda7ec97769393caffaef245f23	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebe00	0x001ebe00	DIRECT_ACCESS_PROVED	0x3c4	initialized	788ddb3f7716950d0d204e6cad9fe3cc1dddb6140f615cb1c76bea0541722c20	0x00107358	0x220	0x001073f0	memset.write	4	0x001073d8;0x001073dc;0x001073e0;0x001073e8;0x001073ec	906a1930f159394e9f32f8c574e2a5f8f798925767246f9363cfd051c2f3deda	0x0019c39c	cecbe61c3a5bab20064a2941574a50bd6e9c1727fc5c161be546310cd045a731	analysis/matching/hunt1041-v80-validated-quickwins-23.tsv	bc64ffd5bceeb09497ff1e765080b7ca7d92f7127b9724423638bbbf4bf2160f	ps2/progress28_structural_lift_recovered.o	block-local-constant	a8f984918924b89f4386d48850012a98942257795e4be985ba068c03b0f8d75b	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001ebe01	0x001ebe01	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe02	0x001ebe02	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe03	0x001ebe03	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe06	0x001ebe06	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe0c	0x001ebe0c	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe50	0x001ebe50	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe54	0x001ebe54	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe58	0x001ebe58	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe60	0x001ebe60	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe64	0x001ebe64	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe68	0x001ebe68	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe70	0x001ebe70	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe74	0x001ebe74	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe78	0x001ebe78	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe80	0x001ebe80	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe84	0x001ebe84	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe88	0x001ebe88	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe90	0x001ebe90	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe94	0x001ebe94	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebe98	0x001ebe98	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebea0	0x001ebea0	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebea4	0x001ebea4	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebea8	0x001ebea8	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebeb0	0x001ebeb0	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebeb4	0x001ebeb4	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ebeb8	0x001ebeb8	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_001ec1c4	0x001ec1c4	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00104f18	0x798	0x001051bc	lw	2	0x001051b8	60992c855bdc8875958e040cfc6885421b0f8fa2027d358b832bd4b7d28e16e0			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001f40d4	0x001f40d4	DIRECT_ACCESS_PROVED	0x4	initialized	fe993420a01012ed848928aa03bf957b46ba7a0e1ea6b5b50c7f141f83bd8f9f	0x00104f18	0x798	0x00105010	lw	2	0x00105008	27883ea0cca2698d66b9decf4aba94daf8843ea8a41fe91c45f9dad1f8a4d634			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001f60c8	0x001f60c8	DIRECT_ACCESS_PROVED	0x4	initialized	d8926183c70a5586d138c53014b43de1f484cf88efa96c36bfdbe34ab12b4a08	0x00104f18	0x798	0x00105048	lw	2	0x00105040	68e175a3d8071aab372d4117b64c9fbbfa0a113e42614bf73325dd91e88750d0			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_001fafa0	0x001fafa0	DIRECT_ACCESS_PROVED	0x4	initialized	454a2643aa688d41a46ff6d11adf4d9c701f0718c05ab963b4b0b8c4a7617633	0x00104f18	0x798	0x0010502c	lw	2	0x00105024	dea6ce0463c624772c5a4d676af4642accf88908cc70a1e8ce1b7753cccab502			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_002ebc30	0x002ebc30	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_002ec1f4	0x002ec1f4	DIRECT_ACCESS_PROVED	0x4	initialized	40f0d629a77b77ca67b43cc8c4726508365df5599d45e85fa17507bcaab7c861	0x00104f18	0x798	0x00105108	lw	2	0x00105104	ee2b54e0109b3a4ac9f4bdffe8d9fbf3f39d0689f9d87473d96b5d2a36e5cd08			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_002ec200	0x002ec200	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_002ec53c	0x002ec53c	DIRECT_ACCESS_PROVED	0x4	initialized	2d67029f556ec6b0a92a613d0873025ac2cf88b6cc7a49abee49676b2397fa7d	0x00104f18	0x798	0x001050b8	lw	2	0x001050b4	cef5a001295655c13c009adbb84befced23e0310f7921563897ba5ff92274e44			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	b8f2bdcb05d3b4d3e386f2a1e61d8146cffaa3e1b66bc8b9acce81d11e86ed4c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
