symbol	category	provider_kind	owner	resolution_gate	requesters
FUN_0015e298	target-function-alias	source-address-alias	src/ps2/progress26_dsp_runtime_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0015ecec	target-function-alias	source-address-alias	src/ps2/progress26_dsp_runtime_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0015eeac	target-function-alias	source-address-alias	src/ps2/progress26_dsp_runtime_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0015f030	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_frontend_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0016efa0	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0016f9b0	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress11_core_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0016fa7c	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/ps2/small_dispatch_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0016fc90	target-function-alias	source-address-alias	0x0016fc90	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0016fe00	target-function-alias	source-address-alias	0x0016fe00	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0017028c	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00171160	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress11_core_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001711e8	target-function-alias	source-address-alias	src/ps2/progress11_frontend_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0017124c	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00171e0c	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00172174	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001721ec	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001725ac	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001726ec	target-function-alias	source-address-alias	src/ps2/progress27_large_state_cpu_batch_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173c24	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress11_core_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173dfc	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173e4c	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173e6c	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_runtime_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173f24	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173f50	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00173ff0	target-function-alias	source-address-alias	src/ps2/progress11_frontend_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0017409c	target-function-alias	source-address-alias	src/ps2/progress11_frontend_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174120	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_runtime_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174204	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0017422c	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001742b4	target-function-alias	source-address-alias	src/ps2/progress11_frontend_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001742e8	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001742f8	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001744d0	target-function-alias	source-address-alias	src/ps2/progress11_frontend_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174564	target-function-alias	source-address-alias	src/ps2/progress23_audio_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174618	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174720	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174728	target-function-alias	source-address-alias	src/ps2/progress23_audio_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174830	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress12_slot_runtime_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00174860	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0017487c	target-function-alias	source-address-alias	src/ps2/address_leaf_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00177cec	target-function-alias	source-address-alias	src/ps2/progress23_audio_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00177db0	target-function-alias	source-address-alias	src/ps2/progress23_audio_helpers_recovered.c;src/ps2/progress28_structural_lift_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001825e4	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_runtime_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001836d0	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_runtime_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00183778	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress13_runtime_more_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00183bdc	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/progress11_core_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00183c58	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c;src/snes9x/sram_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00183d40	target-function-alias	source-address-alias	src/ps2/progress12_io_state_recovered.c;src/ps2/progress28_structural_lift_recovered.c;src/snes9x/sram_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00186cf4	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/tile_16bit_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00187010	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/snes9x/tile_16bit_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018d918	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/explode_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018e3ac	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/explode_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018e440	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/explode_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018e4c0	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/explode_recovered.c;src/unzip/unreduce_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018eeb4	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unshrink_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018f070	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018f0ec	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018f27c	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018f5e0	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018f654	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018faa4	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/ps2/small_dispatch_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018faec	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018fb54	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0018fbfc	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00190578	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/unzip/unzip_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00192800	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/zlib/inflate_state_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_0019296c	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/zlib/inflate_state_recovered.c;src/zlib/zlib_buffer_api_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_001930a0	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/zlib/crc32_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
FUN_00193564	target-function-alias	source-address-alias	src/ps2/progress28_structural_lift_recovered.c;src/zlib/gzio_recovered.c	link-identity	ps2/progress28_structural_lift_recovered.o
